numero_controle_pncp;numero_item;codigo_ibge;municipio;municipio_prioritario;ano;numero_compra;modalidade_id;modalidade_nome;presencial;srp;situacao_contratacao;orgao_de_saude;objeto;data_publicacao;data_encerramento_proposta;link_sistema_origem;orgao;descricao;unidade_medida;quantidade;valor_unitario_estimado;valor_total_estimado;situacao_item_id;situacao_item_nome;tipo_beneficio_nome;segmento;tipo_segmento;dominio;aderencia;ni_fornecedor;nome_fornecedor;porte_fornecedor;valor_unitario_homologado;valor_total_homologado;desagio;com_disputa;valor_total_homologado_ajustado;link_pncp
45138070000149-1-000692/2026;3;3546603;Santa Fé do Sul;1;2026;DL 638;8;Dispensa;0;0;Divulgada no PNCP;0;Aquisição de medicamentos para o Núcleo de Assistência à Saúde – NAS, Decreto Municipal n°2798/2010- conforme Processo SEI n° 3546603.437.00001237/2026-94.;2026-07-30T09:06:06;;;MUNICIPIO DE SANTA FE DO SUL;Codeína 3MG/ML;FRASCO;5.0;80.0;400.0;1;Em andamento;Sem benefício;medicamentos;produto;saude;bloqueado;07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;80.0;400.0;0.0;0;400.0;
45138070000149-1-000692/2026;4;3546603;Santa Fé do Sul;1;2026;DL 638;8;Dispensa;0;0;Divulgada no PNCP;0;Aquisição de medicamentos para o Núcleo de Assistência à Saúde – NAS, Decreto Municipal n°2798/2010- conforme Processo SEI n° 3546603.437.00001237/2026-94.;2026-07-30T09:06:06;;;MUNICIPIO DE SANTA FE DO SUL;Cold Cream Creme;TUBO;1.0;105.0;105.0;1;Em andamento;Sem benefício;medicamentos;produto;saude;bloqueado;05677457000159;JOELTON LOPES VILASBOAS & CIA LTDA;Demais;105.0;105.0;0.0;0;105.0;
45138070000149-1-000693/2026;1;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Tênis feminino infantil tam. 20;PAR;2.0;76.5;153.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;76.5;153.0;0.0;0;153.0;
45138070000149-1-000693/2026;2;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;sandália Feminina infantil tam. 20;PAR;2.0;72.5;145.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;72.5;145.0;0.0;0;145.0;
45138070000149-1-000693/2026;3;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Tênis Masculino Infantil tam. 32;PAR;3.0;102.0;306.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;102.0;306.0;0.0;0;306.0;
45138070000149-1-000693/2026;4;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Sandália Masculina Infantil tam. 32;PAR;3.0;85.0;255.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;85.0;255.0;0.0;0;255.0;
45138070000149-1-000693/2026;5;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Chinelo Masculino Infantil tam. 32;UNIDADE;3.0;43.0;129.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;43.0;129.0;0.0;0;129.0;
45138070000149-1-000693/2026;6;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Tênis Masculino Infantil tam. 26;PAR;3.0;94.0;282.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;94.0;282.0;0.0;0;282.0;
45138070000149-1-000693/2026;7;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Sandália Masculina Infantil tam. 26;PAR;3.0;68.0;204.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;68.0;204.0;0.0;0;204.0;
45138070000149-1-000693/2026;8;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Chinelo Masculino Infantil tam. 26;UNIDADE;3.0;43.0;129.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;43.0;129.0;0.0;0;129.0;
45138070000149-1-000693/2026;9;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Tênis Masculino Infantil tam. 37;PAR;6.0;102.0;612.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;102.0;612.0;0.0;0;612.0;
45138070000149-1-000693/2026;10;3546603;Santa Fé do Sul;1;2026;DL 639;8;Dispensa;0;0;Divulgada no PNCP;0;A aquisição de material de consumo (calçados) é essencial para atender às necessidades das crianças e adolescentes acolhidos pelo Serviço de Acolhimento Institucional Casa Lar I. Serviço de Acolhimento para crianças, adolescentes e Jovens - PAC I - CONVÊNIO FEDERAL. Processo SEI n° 3546603.437.00001065/2026-59;2026-07-30T09:20:48;;;MUNICIPIO DE SANTA FE DO SUL;Sandália Masculina Infantil tam. 37;PAR;6.0;90.0;540.0;2;Homologado;Sem benefício;calcados;produto;vestuario;media;18146873000172;MARCOS JOSE MORI - CALCADOS - ME;Demais;90.0;540.0;0.0;0;540.0;
45138070000149-1-000694/2026;1;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA PARANAIBA;UNIDADE;2.0;37.98;75.96;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;37.98;75.96;0.0;0;75.96;
45138070000149-1-000694/2026;2;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA APARECIDA DO TABOADO;UNIDADE;1.0;28.98;28.98;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;28.98;28.98;0.0;0;28.98;
45138070000149-1-000694/2026;3;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA APARECIDA DO TABOADO II;UNIDADE;3.0;30.98;92.94;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;30.98;92.94;0.0;0;92.94;
45138070000149-1-000694/2026;4;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA APARECIDA DO TABOADO III;UNIDADE;1.0;31.98;31.98;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;31.98;31.98;0.0;0;31.98;
45138070000149-1-000694/2026;5;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA JALES;SERVICOS;3.0;18.98;56.94;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;18.98;56.94;0.0;0;56.94;
45138070000149-1-000694/2026;6;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA JALES II;UNIDADE;3.0;20.96;62.88;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;20.96;62.88;0.0;0;62.88;
45138070000149-1-000694/2026;7;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA SAO JOSE DO RIO PRETO;SERVICOS;2.0;84.09;168.18;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;84.09;168.18;0.0;0;168.18;
45138070000149-1-000694/2026;8;3546603;Santa Fé do Sul;1;2026;DL 642;8;Dispensa;0;0;Divulgada no PNCP;0;Em decorrência da necessidade de aquisição de passagens para os migrantes atendidos pela Casa de Passagem, se faz necessário devido os mesmos não terem onde ficar e não terem condições de compra dessas passagens. Processo nº 012.00000890/2026-11, Convênio Estadual. Processo SEI n° 3546603.437.00001245/2026-31;2026-07-30T09:33:14;;;MUNICIPIO DE SANTA FE DO SUL;PASSAGEM PARA FERNANDOPOLIS;UNIDADE;1.0;33.55;33.55;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;59965038000141;EXPRESSO ITAMARATI S.A.;Demais;33.55;33.55;0.0;0;33.55;
45138070000149-1-000695/2026;1;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Carrinho de mão com pneu galvanizado;UNIDADE;5.0;340.0;1700.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;340.0;1700.0;0.0;0;1700.0;
45138070000149-1-000695/2026;2;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Caixa para ferramentas com rodas e 07 gavetas;UNIDADE;1.0;330.0;330.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;330.0;330.0;0.0;0;330.0;
45138070000149-1-000695/2026;3;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Fita multiuso manta autoadesiva rolo 10mtx90cm;UNIDADE;7.0;276.0;1932.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;276.0;1932.0;0.0;0;1932.0;
45138070000149-1-000695/2026;4;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Corda 19mm pet branca;METRO;100.0;11.0;1100.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;11.0;1100.0;0.0;0;1100.0;
45138070000149-1-000695/2026;5;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Faixa refletiva para-choque par 3M;UNIDADE;5.0;198.0;990.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;198.0;990.0;0.0;0;990.0;
45138070000149-1-000695/2026;6;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Disco diamantado 14 polegadas 350x25,4mm segmentado;UNIDADE;2.0;397.0;794.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;397.0;794.0;0.0;0;794.0;
45138070000149-1-000695/2026;7;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Chave de grifo 36 polegadas;UNIDADE;1.0;308.0;308.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;308.0;308.0;0.0;0;308.0;
45138070000149-1-000695/2026;8;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Disco para serra circular 14 polegadas 350x30 48 dentes;UNIDADE;1.0;280.0;280.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;280.0;280.0;0.0;0;280.0;
45138070000149-1-000695/2026;9;3546603;Santa Fé do Sul;1;2026;DL 637;8;Dispensa;0;0;Divulgada no PNCP;0;"Processo SEI nº 3546603.437.00001248/2026-74;
Aquisição de equipamentos, materiais e ferramentas para manutenção e execução de serviços públicos";2026-07-30T09:39:26;;;MUNICIPIO DE SANTA FE DO SUL;Cinta de elevação de carga 3 mt;UNIDADE;1.0;225.0;225.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;225.0;225.0;0.0;0;225.0;
45138070000149-1-000696/2026;1;3546603;Santa Fé do Sul;1;2026;DL 641;8;Dispensa;0;0;Divulgada no PNCP;0;Aquisição de Etiqueta Adesiva Couche 100X50X1 VIA impressora para o setor de protocolo, conforme Processo SEI n° 3546603.437.00001262/2026-78;2026-07-30T09:39:27;;;MUNICIPIO DE SANTA FE DO SUL;83499ETIQUETA ADESIVA - COUCHE;UNIDADE;20.0;35.9;718.0;2;Homologado;Sem benefício;informatica;produto;tecnologia;baixa;10655463000145;EVALDO JOSE MANTELATO;ME;35.9;718.0;0.0;0;718.0;
45138070000149-1-000697/2026;1;3546603;Santa Fé do Sul;1;2026;DL 640;8;Dispensa;0;0;Divulgada no PNCP;0;Contratação de serviço de chaveiro, conforme Processo SEI n° 3546603.437.00001265/2026-10;2026-07-30T16:44:43;;;MUNICIPIO DE SANTA FE DO SUL;COLOCAÇÃO DE CHAVE CANIVETE;UNIDADE;1.0;150.0;150.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;65200182000190;65.200.182 ELVIS DE OLIVEIRA FREITAS;Demais;150.0;150.0;0.0;0;150.0;
45138070000149-1-000698/2026;1;3546603;Santa Fé do Sul;1;2026;DL 643;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de diversos itens de pintura e materiais para manutenção;
De acordo com processo SEI n° 3546603.437.00001114/2026-53.";2026-07-31T09:18:35;;;MUNICIPIO DE SANTA FE DO SUL;FLAP DISCO 4 1/2 GRAO P120 BASE PLASTICO;UNIDADE;10.0;17.0;170.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;17.0;170.0;0.0;0;170.0;
45138070000149-1-000698/2026;2;3546603;Santa Fé do Sul;1;2026;DL 643;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de diversos itens de pintura e materiais para manutenção;
De acordo com processo SEI n° 3546603.437.00001114/2026-53.";2026-07-31T09:18:35;;;MUNICIPIO DE SANTA FE DO SUL;FLAP DISCO 4 1/2 GRAO P60 BASE PLASTICO;UNIDADE;10.0;17.0;170.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;17.0;170.0;0.0;0;170.0;
45138070000149-1-000698/2026;3;3546603;Santa Fé do Sul;1;2026;DL 643;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de diversos itens de pintura e materiais para manutenção;
De acordo com processo SEI n° 3546603.437.00001114/2026-53.";2026-07-31T09:18:35;;;MUNICIPIO DE SANTA FE DO SUL;FLAP DISCO 4 1/2 GRAO P40 BASE PLASTICO;UNIDADE;10.0;17.0;170.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;17.0;170.0;0.0;0;170.0;
45138070000149-1-000698/2026;4;3546603;Santa Fé do Sul;1;2026;DL 643;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de diversos itens de pintura e materiais para manutenção;
De acordo com processo SEI n° 3546603.437.00001114/2026-53.";2026-07-31T09:18:35;;;MUNICIPIO DE SANTA FE DO SUL;CABO PROLONGADOR 4 MT FIBRA / ALUMINIO AT 18004;UNIDADE;1.0;285.0;285.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;285.0;285.0;0.0;0;285.0;
45138070000149-1-000698/2026;5;3546603;Santa Fé do Sul;1;2026;DL 643;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de diversos itens de pintura e materiais para manutenção;
De acordo com processo SEI n° 3546603.437.00001114/2026-53.";2026-07-31T09:18:35;;;MUNICIPIO DE SANTA FE DO SUL;CABO PROLONGADOR 5 MT FIBRA PROFIMASTER ATLAS 18005;UNIDADE;1.0;340.0;340.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;04056452000146;J.L. CHIAPARINI LTDA;EPP;340.0;340.0;0.0;0;340.0;
